id,latitude,longitude,room_type,first_year,last_year
2551330,52.3695,4.83711,Private room,2014.0,2023.0
2573607,52.37617,4.87724,Entire home/apt,2014.0,2023.0
2574202,52.34289,4.91049,Entire home/apt,2014.0,2023.0
2581386,52.35296,4.88243,Entire home/apt,2017.0,2025.0
2619648,52.35972,4.85338,Entire home/apt,2014.0,2018.0
2623099,52.36807,4.87636,Private room,2014.0,2025.0
2633912,52.3842,4.88293,Entire home/apt,2014.0,2021.0
2638552,52.31014,4.9998,Shared room,2014.0,2025.0
2638773,52.35216,4.92835,Entire home/apt,2014.0,2024.0
2639206,52.31026,5.00069,Hotel room,2014.0,2025.0
2639773,52.36955261230469,4.881127834320068,Private room,2014.0,2025.0
2647276,52.3102,5.00055,Hotel room,2014.0,2025.0
2647365,52.31066,4.99979,Private room,2014.0,2025.0
2648251,52.37673,4.84669,Entire home/apt,2014.0,2023.0
2667413,52.3863,4.95654,Entire home/apt,2014.0,2025.0
2682113,52.37935,4.85477,Entire home/apt,2016.0,2025.0
2697739,52.36861,4.8553,Entire home/apt,2019.0,2024.0
2704035,52.35612,4.88026,Entire home/apt,2014.0,2025.0
2705165,52.39519,4.91041,Entire home/apt,2014.0,2025.0
2708863,52.36409,4.84923,Entire home/apt,2014.0,2025.0
2739228,52.37911,4.89349,Private room,2014.0,2022.0
2754846,52.36514,4.85357,Entire home/apt,2022.0,2024.0
2761156,52.36309,4.84393,Private room,2014.0,2025.0
2763037,52.37514,4.88916,Private room,2015.0,2025.0
2763386,52.36173,4.8454,Private room,2014.0,2025.0
2775209,52.34805,4.87523,Entire home/apt,2014.0,2018.0
